,,
,,
,,
,,
x_cm,x_g,relacion
18.83,4,0.212426978226235
Y_cm,Y_g,relacion
17.98,90,5.0055617352614
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
0.9,,
4.50500556173526,,
,,
4.50500556173526,,
